Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,RSI_14,Volatility_20,BB_Upper,BB_Lower,ATR_14,Support_20,Resistance_20,Volume_SMA_20,Volume_Ratio,Drawdown_50,RSI_14_lag1,RSI_14_lag2,MACD_lag1,MACD_lag2,Daily_Return_lag1,Volume_Ratio_lag1,Target_Close_3D,Target_Return,Target_Direction
ADANIPORTS,2025-04-17,1232.9,1282.5,1218.6,1259.4,1248.04,4280765,0.021494038445940555,1179.0674999999999,1136.586,1188.0579225245813,1168.213513838822,19.844408685759163,13.356001075805445,62.77602523659305,0.02057896862723158,1250.3401217089036,1107.7948782910962,44.803571428571445,1041.5,1282.5,2099968.6,2.0384900040886325,0.0,55.47781569965872,53.888299752562745,14.168040764940997,9.415032389424823,0.018252395110670783,0.9741501663531944,1239.1,-0.01611878672383693,0
ADANIPORTS,2025-04-21,1259.4,1260.0,1209.4,1243.1,1231.89,6049182,-0.012942671113228665,1184.365,1139.766,1196.5259344438764,1173.7606609618722,22.765273482004204,15.237855557045197,59.71257106759317,0.020955143901449452,1258.2223311758446,1110.5076688241554,46.33571428571429,1041.5,1282.5,2402427.7,2.517945493219213,-0.012942671113228665,62.77602523659305,55.47781569965872,19.844408685759163,14.168040764940997,0.021494038445940555,2.0384900040886325,1236.4,-0.005389751427881784,0
ADANIPORTS,2025-04-22,1249.6,1255.6,1227.0,1233.2,1222.08,2932537,-0.007963961065079128,1187.35,1142.733,1202.1680983755878,1178.1635749646964,24.004523410891352,16.99118912781443,55.853541030994066,0.02010281194891778,1264.1263738330008,1110.573626166999,45.73571428571428,1041.5,1282.5,2428215.5,1.207692233247008,-0.020803557249483906,59.71257106759317,62.77602523659305,22.765273482004204,19.844408685759163,-0.012942671113228665,2.517945493219213,1193.0,-0.03259811871553686,0
ADANIPORTS,2025-04-23,1240.1,1242.8,1216.8,1239.1,1227.93,2580999,0.004784301005513969,1190.4325000000001,1145.013,1207.8499293947282,1182.6773842265707,25.172545168157512,18.627460335883047,59.25193606854504,0.020107872137210197,1270.4185795454434,1110.4464204545568,45.464285714285715,1041.5,1282.5,2461314.8,1.0486261245412412,-0.01611878672383693,55.853541030994066,59.71257106759317,24.004523410891352,22.765273482004204,-0.007963961065079128,1.207692233247008,1209.9,-0.023565491082236933,0
ADANIPORTS,2025-04-24,1238.0,1248.0,1231.6,1236.4,1225.25,2133285,-0.002179000887740923,1192.8125,1146.854,1212.2422479493853,1186.6568372468246,25.585410702560694,20.01905040921858,60.34569558650783,0.020068299383159082,1275.38492992796,1110.24007007204,44.21071428571429,1041.5,1282.5,2411606.75,0.8845907401776845,-0.01826266476099725,59.25193606854504,55.853541030994066,25.172545168157512,24.004523410891352,0.004784301005513969,1.0486261245412412,1216.4,-0.016175994823681705,0
ADANIPORTS,2025-04-25,1236.3,1243.4,1181.2,1193.0,1182.24,3628854,-0.03510190876738928,1192.4225000000001,1147.433,1209.281902111018,1187.1267011544674,22.155200956550743,20.446280518685015,49.61796351161702,0.021612702588789504,1274.9097205412993,1109.935279458701,46.396428571428565,1041.5,1282.5,2486289.85,1.4595458369425431,-0.05272351913609663,60.34569558650783,59.25193606854504,25.585410702560694,25.172545168157512,-0.002179000887740923,0.8845907401776845,1216.5,0.019698239731768652,1
ADANIPORTS,2025-04-28,1188.1,1214.7,1184.1,1209.9,1198.99,2646406,0.014165968147527241,1193.7949999999998,1148.709,1209.3769940939383,1188.8136121800624,20.5633819138759,20.469700797723192,51.50105073551486,0.021527131119840056,1276.4967590342899,1111.0932409657098,46.04285714285715,1041.5,1282.5,2514108.3,1.0526221165571905,-0.03930443068127676,49.61796351161702,60.34569558650783,22.155200956550743,25.585410702560694,-0.03510190876738928,1.4595458369425431,1263.1,0.04397057608066768,1
ADANIPORTS,2025-04-29,1212.0,1223.9,1202.5,1216.4,1205.43,2381980,0.005372344821886088,1195.535,1150.153,1210.4574565410248,1190.8570483148726,19.60040822615224,20.295842283409,61.81218538448191,0.021539117837114433,1278.6198969744835,1112.4501030255167,43.49285714285717,1041.5,1282.5,2549403.25,0.9343284551002279,-0.034143242814038466,51.50105073551486,49.61796351161702,20.5633819138759,22.155200956550743,0.014165968147527241,1.0526221165571905,1347.1,0.10744820782637277,1
ADANIPORTS,2025-04-30,1215.1,1226.5,1203.9,1216.5,1205.53,1824334,8.220979940798401e-05,1196.5225,1151.681,1211.3870786116365,1192.7565262174746,18.630552394161896,19.96278430555958,71.1319624675584,0.021379880331860685,1280.1359934652955,1112.9090065347045,37.47500000000002,1041.5,1282.5,2540418.15,0.7181235104937351,-0.034063839923773265,61.81218538448191,51.50105073551486,19.60040822615224,20.5633819138759,0.005372344821886088,0.9343284551002279,1320.8,0.08573777229757495,1
ADANIPORTS,2025-05-02,1255.0,1295.0,1242.7,1263.1,1251.71,10694521,0.03830661734484164,1200.53,1154.364,1219.3429126713847,1197.9671539050692,21.375758766315585,20.245379197710783,73.83752487787227,0.022701455379866068,1288.9493679663924,1112.1106320336075,39.86785714285717,1041.5,1295.0,2991598.55,3.574851645786498,0.0,71.1319624675584,61.81218538448191,18.630552394161896,19.60040822615224,8.220979940798401e-05,0.7181235104937351,1338.2,0.05945689177420643,1
